site_id,cdli_provenience_id,accuracy,anc_name,transc_name,ara_name,arm_name,fas_name,geo_name,gre_name,heb_name,rus_name,legacy_name,pleiades_url,osm_url,geonames_url,wik_en,wik_ara,wik_fas,wik_gre,wik_heb,wik_tr,rla_url,wikidata_url,lon_wgs1984,lat_wgs1984
KDR,https://cdli.mpiwg-berlin.mpg.de/proveniences/805,3,,Al-Khiḍr,الخضر,,,,,,,uncertain (mod. Al-Khiḍr),https://pleiades.stoa.org/places/796733962,,,,,,,,,,,48.288,29.4657
KEB,https://cdli.mpiwg-berlin.mpg.de/proveniences/806,2,,Kenk Boǧazı,,,,,,,,uncertain (mod. Kenk Boǧazı),https://pleiades.stoa.org/places/842949950,,,,,,,,,,,37.8436,37.2506
KEC,https://cdli.mpiwg-berlin.mpg.de/proveniences/807,2,,Keçikıran,,,,,,,,uncertain (mod. Keçikıran),https://pleiades.stoa.org/places/599472845,https://www.openstreetmap.org/node/2284818560,https://www.geonames.org/6969127,,,,,,,,,43.6345,38.9714
KEL,https://cdli.mpiwg-berlin.mpg.de/proveniences/808,1,,Kalīshīn,كليشين,,,,,,,uncertain (mod. Kalīshīn),https://pleiades.stoa.org/places/129260382,https://www.openstreetmap.org/node/2488199222,https://www.geonames.org/93750,https://en.wikipedia.org/wiki/Kelashin_Stele,https://ar.wikipedia.org/wiki/مسلة_كله_شين,,,,,,,44.8994,36.9171
KEV,https://cdli.mpiwg-berlin.mpg.de/proveniences/809,2,,Kevenli,,,,,,,,uncertain (mod. Kevenli),https://pleiades.stoa.org/places/159316337,https://www.openstreetmap.org/node/1482093850,https://www.geonames.org/307979,,,,,,,,,43.4475,38.4746
KFA,https://cdli.mpiwg-berlin.mpg.de/proveniences/810,1,,Kūlfaraḥ,,,کول‌فرح,,,,,,https://pleiades.stoa.org/places/656082517,https://www.openstreetmap.org/node/4857790525,https://www.geonames.org/126291,,,,,,,,,49.9286,31.8706
KFI,https://cdli.mpiwg-berlin.mpg.de/proveniences/414,1,,Kāmfīrūz,,,کامفیروز,,,,,uncertain (mod. Kam-Firouz),https://pleiades.stoa.org/places/262648502,https://www.openstreetmap.org/node/1753687451,,https://en.wikipedia.org/wiki/Kamfiruz,,https://fa.wikipedia.org/wiki/کامفیروز,,,,,https://wikidata.org/wiki/Q4358601,52.1962,30.3241
KFK,https://cdli.mpiwg-berlin.mpg.de/proveniences/811,2,,Kef Kalesi,,,,,,,,uncertain (mod. Kef Kalesi),https://pleiades.stoa.org/places/622564240,https://www.openstreetmap.org/way/183026112,,,,,,,,,https://wikidata.org/wiki/Q15823298,42.7191,38.8334
KHA,https://cdli.mpiwg-berlin.mpg.de/proveniences/812,3,,Tall Khaibar,تل خيبر,,,,,,,uncertain (mod. Tall Khaibar),https://pleiades.stoa.org/places/12084644,https://www.openstreetmap.org/node/2482459138,,https://en.wikipedia.org/wiki/Tell_Khaiber,https://ar.wikipedia.org/wiki/تل_خيبر,,,,,,https://wikidata.org/wiki/Q55115737,45.9328,31.0593
KHI,https://cdli.mpiwg-berlin.mpg.de/proveniences/813,3,,Tapah Khībr,,,تپه خیبر,,,,,uncertain (mod. Tapah Khībr),https://pleiades.stoa.org/places/733639419,https://www.openstreetmap.org/node/3524795054,https://www.geonames.org/6684057,,,,,,,,,46.6409,34.5441
KHR,https://cdli.mpiwg-berlin.mpg.de/proveniences/409,2,,Al-Kharjah,الخرجة,,,,,,,uncertain (mod. El-Khargeh),https://pleiades.stoa.org/places/776181,https://www.openstreetmap.org/node/768717700,https://www.geonames.org/353686,https://en.wikipedia.org/wiki/Temple_of_Hibis,https://ar.wikipedia.org/wiki/معبد_هيبس,,,,,,https://wikidata.org/wiki/Q4115642,30.5552,25.4764
KHT,https://cdli.mpiwg-berlin.mpg.de/proveniences/300,3,Kahat,Tall Barri,تل بري,,,,,,,Kahat (mod. Tell Barri),https://pleiades.stoa.org/places/874732,https://www.openstreetmap.org/way/371876539,https://www.geonames.org/420334,https://en.wikipedia.org/wiki/Tell_Barri,https://ar.wikipedia.org/wiki/تل_بري,,,,,,https://wikidata.org/wiki/Q3822951,41.127,36.7386
KHW,https://cdli.mpiwg-berlin.mpg.de/proveniences/19,1,,Khān Ḥaswā,خان حسوا,,,,,,,uncertain (mod. Khan Haswa),https://pleiades.stoa.org/places/653436097,,,,,,,,,,,44.4016,32.8277
KKA,https://cdli.mpiwg-berlin.mpg.de/proveniences/814,3,,Kawala Kandal,,,,,,,,uncertain (mod. Kawala Kandal),https://pleiades.stoa.org/places/946489831,,,,,,,,,,,43.6532,35.8079
KKH,https://cdli.mpiwg-berlin.mpg.de/proveniences/230,3,,Üçtepe,,,,,,,,uncertain (mod. Kurkh),https://pleiades.stoa.org/places/874418,https://www.openstreetmap.org/way/281267700,,,,,,,https://tr.wikipedia.org/wiki/Üçtepe_Höyük,,https://wikidata.org/wiki/Q6099391,40.5397,37.826
KKL,https://cdli.mpiwg-berlin.mpg.de/proveniences/815,1,,Karakala,,,,,,,,,https://pleiades.stoa.org/places/268144622,,https://www.geonames.org/616584,,,,,,,,,43.8488,40.0487
KKU,https://cdli.mpiwg-berlin.mpg.de/proveniences/816,1,,Khirbet Kusiya,,,,,,,,,https://pleiades.stoa.org/places/268144623,,,,,,,,,,,35.0062,32.4242
KLB,https://cdli.mpiwg-berlin.mpg.de/proveniences/292,2,,Nahr al-Kalb,نهر الكلب,,,,,,,,https://pleiades.stoa.org/places/2970016,,,https://en.wikipedia.org/wiki/Stelae_of_Nahr_el-Kalb,https://ar.wikipedia.org/wiki/آثار_نهر_الكلب,,,,,,https://wikidata.org/wiki/Q6530366,35.5966,33.9554
KLC,https://cdli.mpiwg-berlin.mpg.de/proveniences/817,2,,Kalecik,,,,,,,,uncertain (mod. Kalecik),https://pleiades.stoa.org/places/592565721,https://www.openstreetmap.org/node/1860375461,,,,,,,,,,43.3377,38.5459
KLK,https://cdli.mpiwg-berlin.mpg.de/proveniences/818,1,,Kaleköy,,,,,,,,uncertain (mod. Kaleköy),https://pleiades.stoa.org/places/2793986,https://www.openstreetmap.org/node/1491510556,https://www.geonames.org/298676,,,,,,,,,39.6584,39.0253
KML,https://cdli.mpiwg-berlin.mpg.de/proveniences/634,3,Kar-Mullissi,Tall al-Qaddīsah Barbārah,تل القديسة بربارة,,,,,,,Kar-Mullissi (mod. Tall al-Qaddīsah Barbārah),https://pleiades.stoa.org/places/863362570,https://www.openstreetmap.org/node/4470758281,https://www.geonames.org/6860783,https://en.wikipedia.org/wiki/Karemlash,https://ar.wikipedia.org/wiki/كرمليس,,,,,,https://wikidata.org/wiki/Q4115974,43.4095,36.3056
KMN,https://cdli.mpiwg-berlin.mpg.de/proveniences/820,2,,Kimūnah,كمونة,,,,,,,uncertain (mod. Kimūnah),https://pleiades.stoa.org/places/178862775,,,,,,,,,,,42.7304,36.7713
KMS,https://cdli.mpiwg-berlin.mpg.de/proveniences/821,2,,Kamışvan,,,,,,,,uncertain (mod. Kamışvan),https://pleiades.stoa.org/places/552728268,,https://www.geonames.org/310597,,,,,,,,,42.9701,39.2345
KNB,https://cdli.mpiwg-berlin.mpg.de/proveniences/822,2,,Kānī Bī,کانی بی,,,,,,,uncertain (mod. Kānī Bī),https://pleiades.stoa.org/places/262881655,https://www.openstreetmap.org/node/2488273707,https://www.geonames.org/94957,,,,,,,,,44.8358,35.881
KNJ,https://cdli.mpiwg-berlin.mpg.de/proveniences/652,2,,Kanī Jūnī,,,كنى جونى,,,,,uncertain (mod. Kani Joni I),https://pleiades.stoa.org/places/823618977,,,,,,,,,,,47.6091,33.4988
KNN,https://cdli.mpiwg-berlin.mpg.de/proveniences/656,2,,Kanī Jūnī,,,كنى جونى,,,,,uncertain (mod. Kani Joni II),https://pleiades.stoa.org/places/823618978,,,,,,,,,,,47.603,33.4982
KNS,https://cdli.mpiwg-berlin.mpg.de/proveniences/291,3,Kanesh,Kültepe,,,,,,,,Kanesh (mod. Kültepe),https://pleiades.stoa.org/places/628923,https://www.openstreetmap.org/way/13858887,,https://en.wikipedia.org/wiki/Kültepe,,,,,https://tr.wikipedia.org/wiki/Kültepe,,https://wikidata.org/wiki/Q538605,35.6365,38.8517
KOC,https://cdli.mpiwg-berlin.mpg.de/proveniences/823,2,,Koçaklar,,,,,,,,uncertain (mod. Koçaklar),https://pleiades.stoa.org/places/890946697,https://www.openstreetmap.org/node/2291750324,https://www.geonames.org/306944,,,,,,,,,42.7035,39.231
KOK,https://cdli.mpiwg-berlin.mpg.de/proveniences/824,2,,Köşk,,,,,,,,uncertain (mod. Köşk),https://pleiades.stoa.org/places/428648373,https://www.openstreetmap.org/node/2296998026,https://www.geonames.org/306281,,,,,,"https://tr.wikipedia.org/wiki/Köşkköy,_Muradiye",,https://wikidata.org/wiki/Q47269,43.7223,38.9322
KOR,https://cdli.mpiwg-berlin.mpg.de/proveniences/825,2,,Uluşar,,,,,,,,uncertain (mod. Uluşar),https://pleiades.stoa.org/places/545012435,https://www.openstreetmap.org/node/2296998066,https://www.geonames.org/298387,,,,,,,,,43.735,38.8877
KOS,https://cdli.mpiwg-berlin.mpg.de/proveniences/416,3,,Konār Sandal,,,کنار صندل,,,,,uncertain (mod. Konar Sandal),https://pleiades.stoa.org/places/122458792,https://www.openstreetmap.org/node/5212488922,,https://en.wikipedia.org/wiki/Konar_Sandal,,https://fa.wikipedia.org/wiki/کنار_صندل,,,,,https://wikidata.org/wiki/Q2071319,57.7787,28.4494
KOT,https://cdli.mpiwg-berlin.mpg.de/proveniences/826,1,,Kotanlı,,,,,,,,uncertain (mod. Kotanlı),https://pleiades.stoa.org/places/773714890,https://www.openstreetmap.org/node/2296271945,https://www.geonames.org/306242,,,,,,,,,42.2482,39.1412
KOU,https://cdli.mpiwg-berlin.mpg.de/proveniences/375,2,,Kourion,,,,,Koúριov,,,Curium (mod. Kourion Cyprus),https://pleiades.stoa.org/places/707549,https://www.openstreetmap.org/way/24698251,https://www.geonames.org/146671,https://en.wikipedia.org/wiki/Kourion,,,https://el.wikipedia.org/wiki/Κούριο,,,,https://wikidata.org/wiki/Q1785592,32.8844,34.6666
KOZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/827,3,,Tall Kozkhān,تل كوزخان,,,,,,,uncertain (mod. Tall Kozkhān),https://pleiades.stoa.org/places/934336187,,,,,,,,,,,44.8404,32.1873
KRB,https://cdli.mpiwg-berlin.mpg.de/proveniences/1010,3,,Tall Jirbāsī,تل جرباسي,,,,,,,uncertain (mod. Tell Kirbāsi),,,,,,,,,,,,46.9517,30.7492
KRC,https://cdli.mpiwg-berlin.mpg.de/proveniences/828,1,,Karacaören,,,,,,,,uncertain (mod. Karacaören),https://pleiades.stoa.org/places/603015909,,,,,,,,,,,36.7554,39.8534
KRG,https://cdli.mpiwg-berlin.mpg.de/proveniences/829,2,,Karagündüz,,,,,,,,uncertain (mod. Karagündüz),https://pleiades.stoa.org/places/183120909,https://www.openstreetmap.org/node/1482093825,https://www.geonames.org/309839,,,,,,,,https://wikidata.org/wiki/Q1277156,43.6459,38.6955
KRH,https://cdli.mpiwg-berlin.mpg.de/proveniences/830,1,,Karahan,,,,,,,,,https://pleiades.stoa.org/places/625114447,https://www.openstreetmap.org/node/2296675532,https://www.geonames.org/6969130,,,,,,,,,43.6607,38.9493
KRI,https://cdli.mpiwg-berlin.mpg.de/proveniences/831,2,,Kayseri,,,,,,,,uncertain (mod. Kayseri),https://pleiades.stoa.org/places/629035,https://www.openstreetmap.org/node/26482287,https://www.geonames.org/308464,https://en.wikipedia.org/wiki/Kayseri,https://tr.wikipedia.org/wiki/Kayseri,,,,,,https://wikidata.org/wiki/Q48338,35.4614,38.7309
KRK,https://cdli.mpiwg-berlin.mpg.de/proveniences/270,3,Karkemish,Karkamış,,,,,,,,Karkemish (mod. Djerabis),https://pleiades.stoa.org/places/658465,https://www.openstreetmap.org/way/183691261,,https://en.wikipedia.org/wiki/Carchemish,,,,,,,,38.0156,36.8294
KRM,https://cdli.mpiwg-berlin.mpg.de/proveniences/247,1,,Kermānshāh,,,کرمانشاه‎,,,,,uncertain (mod. Kermanshah),https://pleiades.stoa.org/places/903102,https://www.openstreetmap.org/node/32663279,https://www.geonames.org/128226,https://en.wikipedia.org/wiki/Kermanshah,,https://fa.wikipedia.org/wiki/کرمانشاه,,,,,https://wikidata.org/wiki/Q180078,47.0649,34.314
KRT,https://cdli.mpiwg-berlin.mpg.de/proveniences/832,1,,Karataş,,,,,,,,uncertain (mod. Karataş),https://pleiades.stoa.org/places/925488632,,,,,,,,,,https://wikidata.org/wiki/Q1664380,43.3963,39.0109
KSH,https://cdli.mpiwg-berlin.mpg.de/proveniences/833,3,Kiš,Kīsh,كيش,,,,,,,Kiš (mod. Kīsh) (dup.),https://pleiades.stoa.org/places/894028,https://www.openstreetmap.org/way/545656327,https://www.geonames.org/94277,https://en.wikipedia.org/wiki/Kish_%28Sumer%29,https://ar.wikipedia.org/wiki/كيش,,,,,http://publikationen.badw.de/de/rla/index#6541,https://wikidata.org/wiki/Q132272,44.5949,32.5455
KSI,https://cdli.mpiwg-berlin.mpg.de/proveniences/834,3,,Kānī Shāyah,كاني شاية,,,,,,,uncertain (mod. Kānī Shāyah),https://pleiades.stoa.org/places/743192303,,,,,,,,,,,45.1764,35.5579
KSK,https://cdli.mpiwg-berlin.mpg.de/proveniences/190,3,Šarišša,Kuşaklı,,,,,,,,uncertain (mod. Kuşaklı),https://pleiades.stoa.org/places/117143016,https://www.openstreetmap.org/way/14839680,,https://en.wikipedia.org/wiki/Kuşaklı,,,,,https://tr.wikipedia.org/wiki/Sarissa,,,36.9096,39.3084
KSM,https://cdli.mpiwg-berlin.mpg.de/proveniences/835,2,,Kasımoğlu,,,,,,,,uncertain (mod. Kasımoğlu),https://pleiades.stoa.org/places/165606687,https://www.openstreetmap.org/node/2301631728,https://www.geonames.org/308906,,,,,,,,,43.415,38.6846
KSN,https://cdli.mpiwg-berlin.mpg.de/proveniences/836,3,,Tel Keisan,,,,,,תל כיסון,,uncertain (mod. Tel Keisan),https://pleiades.stoa.org/places/504745937,https://www.openstreetmap.org/node/278474482,https://www.geonames.org/293364,https://en.wikipedia.org/wiki/Tell_Keisan,,,,https://he.wikipedia.org/wiki/תל_כיסון,,,https://wikidata.org/wiki/Q55634890,35.1508,32.873
KSR,https://cdli.mpiwg-berlin.mpg.de/proveniences/314,3,Kisurra,Ishān Abū Ḥaṭab,إشان أبو حطب,,,,,,,Kisurra (mod. Abu Hatab),https://pleiades.stoa.org/places/797093165,https://www.openstreetmap.org/node/2480223297,https://www.geonames.org/6731778,https://en.wikipedia.org/wiki/Kisurra,https://ar.wikipedia.org/wiki/كيشورا,,,,,,https://wikidata.org/wiki/Q910253,45.481,31.8383
KSX,https://cdli.mpiwg-berlin.mpg.de/proveniences/837,1,,Kuhanak,,,کهنک,,,,,uncertain (mod. Kuhanak),https://pleiades.stoa.org/places/677441130,,,,,,,,,,,48.6185,32.2683
KTN,https://cdli.mpiwg-berlin.mpg.de/proveniences/234,3,Kar-Tukulti-Ninurta,Tulūl al-‘Aqir,تلول الأقر,,,,,,,Kar-Tukulti-Ninurta (mod. Tulul al-ʿAqir),https://pleiades.stoa.org/places/430344980,https://www.openstreetmap.org/node/2482644200,https://www.geonames.org/6837593,https://en.wikipedia.org/wiki/Kar-Tukulti-Ninurta,,,,,,,https://wikidata.org/wiki/Q165841,43.2793,35.4944
KUB,https://cdli.mpiwg-berlin.mpg.de/proveniences/427,1,,Kūbrī,كوبري,,,,,,,uncertain (mod. Suez),https://pleiades.stoa.org/places/763801478,,https://www.geonames.org/6412799,,,,,,,,,32.5527,30.113
KUM,https://cdli.mpiwg-berlin.mpg.de/proveniences/838,1,,Ishān Abū Kumbārah,ايشان أبو كمبارة,,,,,,,uncertain (mod. Ishān Abū Kumbārah),https://pleiades.stoa.org/places/153378876,,,,,,,,,,,46.1954,31.0535
KUN,https://cdli.mpiwg-berlin.mpg.de/proveniences/839,3,,Kūnārā,كونـارا,,,,,,,uncertain (mod. Kūnārā),https://pleiades.stoa.org/places/681126640,https://www.openstreetmap.org/way/682142302,,,,,,,,,,45.3594,35.5192
KUS,https://cdli.mpiwg-berlin.mpg.de/proveniences/840,1,,Kuşsaray,,,,,,,,uncertain (mod. Kuşsaray),https://pleiades.stoa.org/places/681126641,https://www.openstreetmap.org/node/1162011234,https://www.geonames.org/7742460,https://en.wikipedia.org/wiki/Çorum,,,,,"https://tr.wikipedia.org/wiki/Kuşsaray,_Çorum",,https://wikidata.org/wiki/Q206900,35.1154,40.5733
KZK,https://cdli.mpiwg-berlin.mpg.de/proveniences/20,1,,Kizkapanlı,,,,,,,,uncertain (mod. Kizkapanlı),https://pleiades.stoa.org/places/193878353,https://www.openstreetmap.org/node/1419890174,https://www.geonames.org/307054,,,,,,,,,37.285,37.395
KZL,https://cdli.mpiwg-berlin.mpg.de/proveniences/841,3,Ṣumur,Tall Kazal,تل كزل,,,,,,,Ṣumur (mod. Tall Kazal),https://pleiades.stoa.org/places/668372,https://www.openstreetmap.org/way/497183149,https://www.geonames.org/163525,https://en.wikipedia.org/wiki/Tell_Kazel,,,,,,,https://wikidata.org/wiki/Q3398568,35.9862,34.7085
KZN,https://cdli.mpiwg-berlin.mpg.de/proveniences/842,3,,Kazane Höyük,,,,,,,,uncertain (mod. Kazane Höyük),https://pleiades.stoa.org/places/740697574,https://www.openstreetmap.org/way/183463046,,,,,,,https://tr.wikipedia.org/wiki/Kazane_Höyük,,https://wikidata.org/wiki/Q6097573,38.846,37.1196
LAG,https://cdli.mpiwg-berlin.mpg.de/proveniences/39,3,Lagaš,Tall al-Hibā,تل الهبا,,,,,,,Lagash (mod. El-Hiba),https://pleiades.stoa.org/places/959120263,https://www.openstreetmap.org/node/2485672508,https://www.geonames.org/7025350,https://en.wikipedia.org/wiki/Lagash,https://ar.wikipedia.org/wiki/لجش,,,,,http://publikationen.badw.de/de/rla/index#6871,https://wikidata.org/wiki/Q207330,46.4108,31.4182
LAR,https://cdli.mpiwg-berlin.mpg.de/proveniences/168,3,Larsa,Tall al-Sankarah,تل السنكرة,,,,,,,Larsa (mod. Tell as-Senkereh),https://pleiades.stoa.org/places/912897,https://www.openstreetmap.org/node/2487982264,https://www.geonames.org/91560,https://en.wikipedia.org/wiki/Larsa,https://ar.wikipedia.org/wiki/لارسا,,,,,,https://wikidata.org/wiki/Q244746,45.8549,31.2832
LCJ,https://cdli.mpiwg-berlin.mpg.de/proveniences/843,1,,Lchashen,,Լճաշեն,,,,,,,https://pleiades.stoa.org/places/128642594,,,,,,,,,,,44.9418,40.5074
LHM,https://cdli.mpiwg-berlin.mpg.de/proveniences/33,3,,Tall al-Laḥam,تل اللحم,,,,,,,uncertain (mod. Tell al-Lahm),https://pleiades.stoa.org/places/912953,https://www.openstreetmap.org/node/2485672093,https://www.geonames.org/6735862,https://en.wikipedia.org/wiki/Kuara_(Sumer),https://ar.wikipedia.org/wiki/كوارا,,,,,,https://wikidata.org/wiki/Q911895,46.3659,30.774
LIH,https://cdli.mpiwg-berlin.mpg.de/proveniences/648,1,,Lidar Höyük,,,,,,,,uncertain (mod. Lidar Höyük),https://pleiades.stoa.org/places/658520,,,,,,,,https://tr.wikipedia.org/wiki/Lidar_Höyük,,https://wikidata.org/wiki/Q1765238,38.4806,37.4733
LIY,https://cdli.mpiwg-berlin.mpg.de/proveniences/844,1,Liyan,Būs̱har,,,بوشهر‎,,,,,Liyan (mod. Būs̱har),https://pleiades.stoa.org/places/922627,https://www.openstreetmap.org/relation/8919905,https://www.geonames.org/139817,,,,,,,,,50.8744,28.8853
LMA,https://cdli.mpiwg-berlin.mpg.de/proveniences/845,2,,Lamā,,,لما,,,,,uncertain (mod. Lamā),https://pleiades.stoa.org/places/226593803,https://www.openstreetmap.org/node/4466316458,,,,,,,,,,51.2172,31.0449
LRK,https://cdli.mpiwg-berlin.mpg.de/proveniences/,3,Larak,Tall Wilāiyah,تل ولاية,,,,,,,,https://pleiades.stoa.org/places/762762282,https://www.openstreetmap.org/way/552345976,https://www.geonames.org/8608191,,,,,,,,,45.6602,32.3127
LSB,https://cdli.mpiwg-berlin.mpg.de/proveniences/846,3,Meturant,Tall al-Sīb,تل السيب,,,,,,,Meturant (mod. Tall al-Sīb),https://pleiades.stoa.org/places/733857262,,,,,,,,,,,45.058,34.1929
MAL,https://cdli.mpiwg-berlin.mpg.de/proveniences/847,1,,Malazgirt,,,,,,,,uncertain (mod. Malazgirt),https://pleiades.stoa.org/places/733857263,https://www.openstreetmap.org/node/127629141,https://www.geonames.org/304916,,,,,,,,,42.5409,39.1461
MAR,https://cdli.mpiwg-berlin.mpg.de/proveniences/161,3,Mari,Tall Ḥarīrī,تل حريري,,,,,,,Mari (mod. Tell Hariri),https://pleiades.stoa.org/places/286681704,https://www.openstreetmap.org/way/226857776,https://www.geonames.org/9204031,https://en.wikipedia.org/wiki/Mari%2C_Syria,https://ar.wikipedia.org/wiki/مملكة_ماري,,,,,,https://wikidata.org/wiki/Q244762,40.8887,34.5504
MAV,https://cdli.mpiwg-berlin.mpg.de/proveniences/848,2,,Mawānā,,,موانا,,,,,uncertain (mod. Mawānā),https://pleiades.stoa.org/places/708509930,https://www.openstreetmap.org/node/1570147381,https://www.geonames.org/124571,,,,,,,,,44.7952,37.5734
MCH,https://cdli.mpiwg-berlin.mpg.de/proveniences/849,1,,Mikhmoret,,,,,,מִכְמֹרֶת,,uncertain (mod. Mikhmoret),https://pleiades.stoa.org/places/678288,,,,,,,,,,,34.8659,32.4013
MCQ,https://cdli.mpiwg-berlin.mpg.de/proveniences/850,2,,,,,,,,,,uncertain (mod. Adams 1981; site 1069),https://pleiades.stoa.org/places/644065293,,,,,,,,,,,45.3936,32.149
MCY,https://cdli.mpiwg-berlin.mpg.de/proveniences/851,2,,Dibbin,,,,,,,,uncertain (mod. Dibbin),https://pleiades.stoa.org/places/616377777,,,,,,,,,,,45.6611,31.8977
MCZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/852,2,,Tall al-Disim,,,,,,,,uncertain (mod. Tall al-Disim),https://pleiades.stoa.org/places/992018312,,,,,,,,,,,45.3929,32.1415
MDB,https://cdli.mpiwg-berlin.mpg.de/proveniences/853,3,Azamhul,Tall Muḥamad Diyāb,تل محمد دياب,,,,,,,Azamhul (mod. Tall Muḥamad Diyāb),https://pleiades.stoa.org/places/957515415,https://www.openstreetmap.org/node/567215551,https://www.geonames.org/163493,,,,,,,,,41.5642,36.9243
MET,https://cdli.mpiwg-berlin.mpg.de/proveniences/854,3,,Metsamor,,,,,,,,uncertain (mod. Metsamor),https://pleiades.stoa.org/places/517771600,https://www.openstreetmap.org/way/338584833,https://www.geonames.org/11224588,https://en.wikipedia.org/wiki/Metsamor_site,,,,,,,https://wikidata.org/wiki/Q11120743,44.1869,40.1264
MGD,https://cdli.mpiwg-berlin.mpg.de/proveniences/272,3,,Megiddo,,,,,,מגידו,,uncertain (mod. Megiddo),https://pleiades.stoa.org/places/26356565,https://www.openstreetmap.org/relation/7548260,https://www.geonames.org/293357,https://en.wikipedia.org/wiki/Tel_Megiddo,,,,https://he.wikipedia.org/wiki/תל_מגידו,,,https://wikidata.org/wiki/Q208379,35.1828,32.5822
MHD,https://cdli.mpiwg-berlin.mpg.de/proveniences/855,3,,Maḥmūd Ābād,,,محمودآباد,,,,,uncertain (mod. Maḥmūd Ābād),https://pleiades.stoa.org/places/992018314,,,,,,,,,,,45.1294,37.3669
MHN,https://cdli.mpiwg-berlin.mpg.de/proveniences/856,2,,Māhān,,,ماهان,,,,,uncertain (mod. Māhān),https://pleiades.stoa.org/places/878177648,https://www.openstreetmap.org/way/459011369,https://www.geonames.org/125427,,https://en.wikipedia.org/wiki/Shah_Nematollah_Vali_Shrine,https://fa.wikipedia.org/wiki/آرامگاه_شاه_نعمت%E2%80%8Cالله%E2%80%8Cولی,,,,,https://wikidata.org/wiki/Q5853951,57.29,30.0598
MHO,https://cdli.mpiwg-berlin.mpg.de/proveniences/5,3,Tapigga,Maşat Höyük,,,,,,,,uncertain (mod. Masat Höyük),https://pleiades.stoa.org/places/133411593,https://www.openstreetmap.org/way/169479727,,https://en.wikipedia.org/wiki/Maşat_Höyük,,,,,https://tr.wikipedia.org/wiki/Maşat_Höyük,,https://wikidata.org/wiki/Q3303460,35.7624,40.1481
MHR,https://cdli.mpiwg-berlin.mpg.de/proveniences/857,1,,Meher Kapısı,,,,,,,,uncertain (mod. Meher Kapısı),https://pleiades.stoa.org/places/878177649,,,,,,,,,,https://wikidata.org/wiki/Q1917233,43.3875,38.5182
MIT,https://cdli.mpiwg-berlin.mpg.de/proveniences/858,2,,Tall Mīthlay,تل ميثلي,,,,,,,uncertain (mod. Tall Mīthlay),https://pleiades.stoa.org/places/878177650,,,,,,,,,,,42.137,36.7584
MKA,https://cdli.mpiwg-berlin.mpg.de/proveniences/859,1,,Mergeh Karvan,,,,,,,,uncertain (mod. Mergeh Karvan),https://pleiades.stoa.org/places/272549829,,,,,,,,,,,44.9669,36.9425
MLD,https://cdli.mpiwg-berlin.mpg.de/proveniences/395,3,Melid,Arslantepe Höyüğü,,,,,,,,Melidu (mod. Arslantepe),https://pleiades.stoa.org/places/25078867,https://www.openstreetmap.org/way/183451728,,https://en.wikipedia.org/wiki/Melid,,,,,https://tr.wikipedia.org/wiki/Arslantepe,,https://wikidata.org/wiki/Q705132,38.3612,38.382
MLH,https://cdli.mpiwg-berlin.mpg.de/proveniences/860,2,,Tall Imlīḥiyah,تل أمليحية,,,,,,,uncertain (mod. Tall Imlīḥiyah),https://pleiades.stoa.org/places/928982900,,,,,,,,,,,45.003,34.1961
MLK,https://cdli.mpiwg-berlin.mpg.de/proveniences/861,1,,Al-Mukhaṭṭaṭ,المخطط,,,,,,,uncertain (mod. Al-Mukhaṭṭaṭ),https://pleiades.stoa.org/places/472408321,,,,,,,,,,,44.4962,32.337
MMG,https://cdli.mpiwg-berlin.mpg.de/proveniences/62,1,,Mila Mergi,,,,,,,,uncertain (mod. Mila Mergi),https://pleiades.stoa.org/places/649834357,,,,,,,,,,,42.9136,37.006
MOA,https://cdli.mpiwg-berlin.mpg.de/proveniences/862,2,,Tall Muḥamad ‘Arab,تل محمد عرب,,,,,,,uncertain (mod. Tall Muḥamad ‘Arab),https://pleiades.stoa.org/places/874749,,,,,,,,,,,42.8893,36.6346
MQS,https://cdli.mpiwg-berlin.mpg.de/proveniences/863,2,,Al-Maqsha,المقشة,,,,,,,uncertain (mod. Al-Maqsha),,,,,,,,,,,,50.5112,26.2198
MRD,https://cdli.mpiwg-berlin.mpg.de/proveniences/223,3,Marad,Tall Ṣadūm,تل صدوم,,,,,,,Marad (mod. Wanna-wa-Sadum),https://pleiades.stoa.org/places/912901,https://www.openstreetmap.org/node/3377362692,https://www.geonames.org/6788812,,,,,,,,,44.7851,32.0917
MRJ,https://cdli.mpiwg-berlin.mpg.de/proveniences/864,2,,Al-Marjab,المرجب,,,,,,,,https://pleiades.stoa.org/places/310449388,https://www.openstreetmap.org/node/6637725155,,https://en.wikipedia.org/wiki/Marad,https://ar.wikipedia.org/wiki/ماراد,,,,,http://publikationen.badw.de/de/rla/index#8009,https://wikidata.org/wiki/Q1183843,46.1575,30.8627
MRL,https://cdli.mpiwg-berlin.mpg.de/proveniences/865,3,,Mārlīk,,,مارلیک,,,,,uncertain (mod. Mārlīk),https://pleiades.stoa.org/places/745058470,,,https://en.wikipedia.org/wiki/Marlik,,https://fa.wikipedia.org/wiki/مارلیک,,,,,https://wikidata.org/wiki/Q764959,49.5019,36.8528
MRM,https://cdli.mpiwg-berlin.mpg.de/proveniences/866,1,,Marmachyn,,Մարմաշեն,,,,,,uncertain (mod. Marmachyn),,,,,,,,,,,,43.7525,40.8514
